en	hil
"""I would like to summarize here some of the evidence I have found as to why child abuse has been humanity's most powerful and most successful ritual, why it has been the cause of war and social violence, and why the eradication of child abuse and neglect is the most important social task we face today How does this all fit with other failures found in and through the adoption process?"""	"""Luyag ko nga isumaryo diri ang pila sang mga ebidensya nga akon nakita kon ngaa ang pag-abuso sa bata nangin pinakagamhanan kag pinakamadinalag-on nga ritwal sang katawhan, kon ngaa nangin kabangdanan ini sang inaway kag sosyal nga kasingki, kag kon ngaa ang pagdula sang pag-abuso kag pagpatumbaya sa bata amo ang pinakaimportante nga sosyal nga buluhaton nga aton ginaatubang karon Paano ini tanan nagakaigo sa iban pa nga mga kapaslawan nga nakita sa kag paagi sa proseso sang pag-adoptar?"""
"""When victims end an abusive relationship, the first thing we need is shelter."""	"""Kon ang mga biktima nagatapos sang isa ka abusado nga relasyon, ang una nga butang nga kinahanglan naton amo ang pasilungan."""
"""From tracking light rail schedules to pinpointing the right food cart for lunch, smartphone users have access to all sorts of local information right at their fingertips."""	"""Halin sa pagsubaybay sang mga iskedyul sang light rail tubtob sa pagtudlo sang husto nga kariton sang pagkaon para sa paniudto, ang mga nagagamit sang smartphone may access sa tanan nga sahi sang lokal nga impormasyon sa ila mga tudlo."""
Each cell within the network broadcasts data indicative of its routeing area (RAI) in addition to the data mentioned above indicative of the identity of its location area.	Ang tagsa ka cell sa sulod sang network nagapalayag sang datos nga nagapakita sang iya routeing area (RAI) dugang sa datos nga ginsambit sa ibabaw nga nagapakita sang identidad sang iya lokasyon nga lugar.
The stories in this book are inspired by traditional folktales referenced in back matter.	Ang mga sugilanon sa sini nga libro gin-inspirar sang tradisyonal nga mga sugilanon nga ginapatuhuyan sa back matter.
Such understanding may also illuminate the remarkable certainty that individuals express in their contrary interpretations of the same basic information.	Ina nga paghangop mahimo man mag-iwag sang talalupangdon nga kapat-uran nga ginapabutyag sang mga indibiduwal sa ila nagasumpakilay nga mga interpretasyon sang amo man nga sadsaran nga impormasyon.
"""More recently, the tragic fire at Grenfell Tower in London in 2017 proved a lightning rod for those who continue to suffer the impacts of social injustice."""	"""Sining karon lang, ang makahalanusbo nga sunog sa Grenfell Tower sa London sang 2017 nangin isa ka kilat para sa mga padayon nga nagaantos sang mga epekto sang inhustisya sosyal."""
Let us just stand at the market because he/she is fast.	Sa merkado lang kita matindog kay dasig sia.
The French had books on French cooking in the sixteen-fifties.	Ang mga Pranses may mga libro sa pagluto sang mga Pranses sang dekada singkwenta.
"""Other potential confounders might include the nature of the circumstances (for example, whether the shooting was an execution-style shooting), the general health of the victim(s), the type of location (for example, indoor or outdoor location), the distance between the shooter and intended victim(s), and the presence of multiple persons who could have been shot intentionally or accidentally (as bystanders)."""	"""Ang iban pa nga mga posible nga mga confounders mahimo maglakip sang kinaiya sang mga sirkumstansya (halimbawa, kon bala ang pagtiro isa ka pagtiro nga estilo sang pagpatay), ang pangkabilugan nga ikaayong lawas sang biktima (mga biktima), ang sahi sang lokasyon (halimbawa, sa sulod ukon sa guwa nga lokasyon), ang distansya sa tunga sang nagtiro kag sang gintuyo nga biktima (mga), kag ang presensya sang madamo nga mga tawo nga mahimo nga aksidente nga gintiro sa sulod ukon aksidente nga gintiro (subong nga nagatindog)."""
The magistrate ruled a document all the same the outcome was without any legal help.	Ang mahistrado nagmando sang isa ka dokumento nga pareho ang resulta nga wala sing bisan ano nga legal nga bulig.
CD4 nadir is a predictor of HIV neurocognitive impairment in the era of combination antiretroviral therapy.	Ang CD4 nadir isa ka prediktor sang HIV neurocognitive impairment sa panahon sang kombinasyon nga antiretroviral therapy.
It is interesting how an oral history project interrogated the archival silences surrounding the ideological construction of national identity in nineteenth-century Europe within the framework of comparative global history.	Makawiwili kon paano ang isa ka proyekto sa oral history nag-usisa sang mga kahipos sa archive nga nagapalibot sa ideolohiko nga pagtukod sang pungsodnon nga identidad sa ika-napulo'g siyam nga siglo nga Europa sa sulod sang gambalay sang pagkumparar sang pangkalibutanon nga maragtas.
"""As the bus stops to pick up passengers, power can be transferred to the battery with approximately 90 percent efficiency even if the pads are misaligned by as much as six inches."""	"""Samtang ang bus nagauntat sa pagkuha sang mga pasahero, ang gahum mahimo nga mabalhin sa baterya nga may ginabanta nga 90 porsyento nga kahusayan bisan pa nga ang mga pad wala naga-align sing tubtob sa anom ka pulgada."""
"""We own 4,000 MW of electricity on Long Island."""	"""Nagapanag-iya kami sang 4,000 MW nga kuryente sa Long Island."""
After some thought, the search engine moderated a long-form essay across multiple platforms.	Pagkatapos sang pila ka panghunahuna, ang search engine nag-moderate sang isa ka malawig nga essay sa madamo nga mga plataporma.
"""As you add rows to your spreadsheet, just copy the formula in E3 down."""	"""Samtang nagadugang ka sang mga laray sa imo spreadsheet, kopyaha lang ang pormula sa E3 sa idalom."""
You'll receive a confirmation email shortly.	Makabaton ka sang email sang kumpirmasyon sa indi madugay.
"""Evaluation / Assessment: Students will be evaluated on completion of the journal entry, participation in class discussions, creation of a character profile, and completion of a dialogue between two of the characters created in class."""	"""Evaluation / Assessment: Ang mga estudyante paga-evaluate sa pagtapos sang journal entry, pagpartisipar sa mga paghinun-anon sa klase, paghimo sang isa ka profile sang karakter, kag pagtapos sang isa ka dayalogo sa tunga sang duha sang mga karakter nga ginhimo sa klase."""
A 3G pitch is an artificial sport facility used for sport like football and rugby.	Ang 3G pitch isa ka artipisyal nga pasilidad sa isport nga ginagamit para sa isport pareho sang football kag rugby.
Interestingly enough, the caterer seasoned a three-course dinner.	Sing makawiwili, ang caterer nagtimpla sang tatlo ka kurso nga panihapon.
"""But while millions of people were lifted out of poverty, costs such as environmental degradation are high."""	"""Apang samtang minilyon ka mga tawo ang nakuha gikan sa kaimulon, ang mga gasto pareho sang pagkaguba sang palibot mataas."""
"""When the young first emerge from the nest, they are easy prey for hawks, weasels, bobcats, and coyotes."""	"""Kon ang mga piso una nga magguwa sa pugad, mahapos sila nga biktima sang mga hawk, weasel, bobcat, kag coyote."""
"""Statistically, this is fact."""	"""Sa estadistika, kamatuoran ini."""
"""Television advertising, incidentally, can be a serious obstacle to your preschooler's good nutrition."""	"""Ang pasayod sa telebisyon, sa pihak nga bahin, mahimo nga isa ka daku nga upang sa maayo nga nutrisyon sang imo preschooler."""
It's just basic economy of scale.	Ini ang panguna nga ekonomiya sang kadakuon.
A recent survey found that the teacher said a warm goodbye to their host after a wonderful evening with a heartfelt thank you for the hospitality.	Nasapwan sang isa ka surbe sining karon lang nga ang manunudlo nagsiling sing mainit nga paalam sa ila tagbalay pagkatapos sang isa ka matahom nga gab-i nga may tinagipusuon nga pagpasalamat sa pagkamaabiabihon.
"""One thing of which we can be certain is that fiction helps creative engineers to push the envelope, investing time and effort in making imagination a reality."""	"""Ang isa ka butang nga aton masiguro amo nga ang fiction nagabulig sa mga creative engineers sa pagduso sang sobre, nga nagapuhunan sang tion kag panikasog sa paghimo sang imahinasyon nga isa ka realidad."""
"""An uncontrolled power excursion occurs due to significantly altering a parameter that affects the neutron multiplication rate of a chain reaction (examples include ejecting a control rod or significantly altering the nuclear characteristics of the moderator, such as by rapid cooling)."""	"""Ang wala makontrol nga pagguwa sang gahum nagakatabo bangod sang daku nga pagbag-o sang isa ka parameter nga nagaapektar sa neutron multiplication rate sang isa ka chain reaction (ang mga halimbawa nagalakip sang pag-eject sang isa ka control rod ukon daku nga pagbag-o sang nukleyar nga mga kinaiya sang moderator, pareho sang madasig nga pagpabugnaw)."""
What are the two major types?	Ano ang duha ka mayor nga sahi?
"""To Apply for Scholarships Some scholarships are specifically awarded to students with exceptional community service experiences, and many use community service essays to help choose scholarship recipients."""	"""Sa Pag-aplay para sa mga Scholarship Ang iban nga mga scholarship partikular nga ginahatag sa mga estudyante nga may pinasahi nga mga eksperyensya sa pag-alagad sa komunidad, kag madamo ang nagagamit sang mga essay sa pag-alagad sa komunidad sa pagbulig sa pagpili sang mga makabaton sang scholarship."""
Piombo was one of Michelangelo's students and may have been the most sought after portraitist of his day.	Si Piombo isa sa mga estudyante ni Michelangelo kag mahimo nga amo ang pinakaginapangita nga portraitist sang iya panahon.
"""From towering sandstone cliffs to secluded sandy beaches, its underlying geology has created some fantastic photographic locations."""	"""Halin sa mataas nga mga pil-as nga sandstone pakadto sa naligwin nga mga baybayon nga may balas, ang iya idalom nga geolohiya nagtuga sang pila ka makahalawhaw nga mga lokasyon sa pagkuha sang litrato."""
A flashlight is very important if there is a power outage.	"Ang flashlight (Flashlight) importante gid kon may ""Brownout""."
It is important to avoid misdiagnosis of the disease because of its lasting effects.	Importante nga likawan ang sayop nga pagdayagnos sang balatian bangod sang nagadugay nga mga epekto sini.
This discovery pointed to an evasion mechanism that P. gingivalis employs to subvert innate immunity.	Ini nga pagtukib nagtudlo sa isa ka mekanismo sa paglikaw nga ginagamit sang P. gingivalis sa pagbaliskad sang kinaugali nga resistensya.
S/he will review the history of the mental health movement along with the determinants of positive mental health.	Repasuhon niya ang maragtas sang hublag sa ikaayong lawas sang hunahuna upod ang mga determinante sang positibo nga ikaayong lawas sang hunahuna.
It is sometimes claimed that medieval scholars such as Duns Scotus and Thomas Aquinas debated the question of how many angels can fit on the head of a pin or even the point of a needle.	Kon kaisa ginasiling nga ang mga iskolar sang Edad Media subong nanday Duns Scotus kag Thomas Aquinas nagbaisay tuhoy sa pamangkot kon pila ka anghel ang makaigo sa ulo sang isa ka pin ukon bisan sa punta sang isa ka dagom.
Select plants that grow well in the amount of shade provided in your landscape and keep the soil uniformly moist until winter.	Pilia ang mga tanum nga nagatubo sing maayo sa kadamuon sang landong nga ginahatag sa imo talan-awon kag huptan ang duta nga pareho nga basa tubtob sa tigtulugnaw.
"""Holistic rehabilitation takes into account the varied and complex needs of torture survivors to help them to regain full physical, emotional and psychological health."""	"""Ang holistic rehabilitation nagabinagbinag sang nagkalainlain kag komplikado nga mga kinahanglanon sang mga nakalampuwas sa pagpaantos agud buligan sila nga mabawi ang bug-os nga pisikal, emosyonal kag sikolohikal nga kapagros."""
In many cases, the peer reviewers confirmed the structure of a DNA molecule under carefully monitored conditions.	Sa madamo nga mga kaso, ang mga peer reviewer nagkumpirma sang istruktura sang isa ka molekula sang DNA sa idalom sang maid-id nga ginabantayan nga mga kondisyon.
